project,file_path,rule,n_alerts
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/LangChain/voiceassistant.py,No Structured Output (NSO),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/ModelScope-Models/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Native-Models/native_int4_pipeline.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/aquila2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/bluelm/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/chatglm/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/chatglm3/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/codegeex2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/codegemma/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/codellama/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/codeshell/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/cohere/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/deciLM-7b/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/deepseek-moe/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/deepseek/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/flan-t5/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/fuyu/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/glm4/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/internlm-xcomposer/chat.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/internlm2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/llama2/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/llama3/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/llava/generate.py,No Model Version Pinning (NMVP),11
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/mamba/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/minicpm/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/mistral/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/mixtral/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/phi-1_5/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/phi-2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/phi-3/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/phixtral/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/qwen-vl/chat.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/qwen1.5/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/qwen2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/skywork/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/solar/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/stablelm/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/wizardcoder-python/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/yi/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/yuan2/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Model/ziya/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/More-Data-Types/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/PyTorch-Models/Save-Load/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/QLoRA-FineTuning/alpaca-qlora/alpaca_qlora_finetuning_cpu.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/QLoRA-FineTuning/qlora_finetuning_cpu.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Speculative-Decoding/EAGLE/evaluation/speed.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Speculative-Decoding/Self-Speculation/baichuan2/speculative.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Speculative-Decoding/Self-Speculation/chatglm3/speculative.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Speculative-Decoding/Self-Speculation/llama2/speculative.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Speculative-Decoding/Self-Speculation/llama3/speculative.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Speculative-Decoding/Self-Speculation/mistral/speculative.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Speculative-Decoding/Self-Speculation/mixtral/speculative.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Speculative-Decoding/Self-Speculation/qwen/speculative.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Speculative-Decoding/Self-Speculation/starcoder/speculative.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Speculative-Decoding/Self-Speculation/vicuna/speculative.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/CPU/Speculative-Decoding/Self-Speculation/ziya/speculative.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/DeepSeek-R1/benchmark.py,No Model Version Pinning (NMVP),3
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/DeepSeek-R1/generate_hybrid.py,No Model Version Pinning (NMVP),3
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/Deepspeed-AutoTP-FastAPI/serving.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/Deepspeed-AutoTP/deepspeed_autotp.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/GraphMode/convert-model-textgen-to-classfication.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/GraphMode/gpt2-graph-mode-benchmark.py,No Model Version Pinning (NMVP),3
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Advanced-Quantizations/AWQ/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Advanced-Quantizations/GGUF-IQ2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Advanced-Quantizations/GPTQ/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/aquila/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/aquila2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/baichuan/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/baichuan2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/bluelm/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/chatglm2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/chatglm2/streamchat.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/chatglm3/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/chatglm3/streamchat.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/chinese-llama2/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/codegeex2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/codegemma/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/codellama/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/codeshell/server.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/cohere/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/deciLM-7b/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/deepseek/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/dolly-v1/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/dolly-v2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/falcon/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/flan-t5/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/gemma/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/gemma2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/glm-edge/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/glm4/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/gpt-j/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/internlm/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/internlm2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/llama2/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/llama3.1/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/llama3.2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/llama3/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/minicpm/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/minicpm3/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/mistral/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/mixtral/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/moonlight/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/mpt/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/phi-1_5/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/phi-2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/phi-3/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/phixtral/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/qwen/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/qwen1.5/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/qwen2.5/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/qwen2/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/redpajama/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/replit/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/rwkv4/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/rwkv5/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/solar/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/stablelm/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/starcoder/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/vicuna/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/yi/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/LLM/yuan2/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/More-Data-Types/transformers_low_bit_pipeline.py,No Model Version Pinning (NMVP),3
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/MiniCPM-Llama3-V-2_5/chat.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/MiniCPM-V-2/chat.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/MiniCPM-V-2_6/chat.py,No Model Version Pinning (NMVP),3
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/MiniCPM-V/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/MiniCPM-o-2_6/chat.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/MiniCPM-o-2_6/omni.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/glm-4v/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/glm-edge-v/generate.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/internvl2/chat.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/janus-pro/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/phi-3-vision/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/qwen-vl/chat.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Multimodal/voiceassistant/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/HuggingFace/Save-Load/generate.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/DPO/dpo_finetuning.py,No Model Version Pinning (NMVP),3
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/DPO/export_merged_model.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/GaLore/galore_finetuning.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/HF-PEFT/alpaca-lora/finetune.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/LISA/lisa_finetuning.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/LoRA/alpaca_lora_finetuning.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/LoRA/chatglm_finetune/lora_finetune_chatglm.py,No Model Version Pinning (NMVP),4
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/LoRA/export_merged_model.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/QA-LoRA/alpaca_qalora_finetuning.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/QA-LoRA/export_merged_model.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/QLoRA/alpaca-qlora/alpaca_qlora_finetuning.py,No Model Version Pinning (NMVP),2
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/QLoRA/alpaca-qlora/export_merged_model.py,No Model Version Pinning (NMVP),1
intel__ipex-llm,/Users/bramss/Desktop/Extracted_Repo/intel__ipex-llm/python/llm/example/GPU/LLM-Finetuning/QLoRA/alpaca-qlora/save_low_bit_70b_model.py,No Model Version Pinning (NMVP),1
